Date,Station_Name,Product_Category,Shift,Supervisor,Weekday,Product,Quantity,Unit_Price,Revenue,Month_Name,Month_Number,Quarter,,
15/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Saturday,LPG (kg),1914,₦850,"₦1,626,900",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Morning,Mr Tunde,Sunday,AGO,13147,₦750,"₦9,860,250",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Morning,Mr Tunde,Sunday,PMS,16915,₦650,"₦10,994,750",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Morning,Mr Tunde,Sunday,Lubricant,1382,"₦2,000","₦2,764,000",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Morning,Mr Tunde,Sunday,Diesel,8526,₦820,"₦6,991,320",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Morning,Mr Tunde,Sunday,LPG (kg),1727,₦850,"₦1,467,950",March,3,1,,
17/03/2025,Idimu,Automotive Fuel,Night,Mr John,Monday,AGO,13476,₦750,"₦10,107,000",March,3,1,,
17/03/2025,Idimu,Automotive Fuel,Night,Mr John,Monday,PMS,17709,₦650,"₦11,510,850",March,3,1,,
17/03/2025,Idimu,Automotive Fuel,Night,Mr John,Monday,Lubricant,961,"₦2,000","₦1,922,000",March,3,1,,
17/03/2025,Idimu,Automotive Fuel,Night,Mr John,Monday,Diesel,15776,₦820,"₦12,936,320",March,3,1,,
17/03/2025,Idimu,Automotive Fuel,Night,Mr John,Monday,LPG (kg),1946,₦850,"₦1,654,100",March,3,1,,
18/03/2025,Iwaya,Lubricant,Morning,Mrs Chika,Tuesday,AGO,12606,₦750,"₦9,454,500",March,3,1,,
18/03/2025,Iwaya,Lubricant,Morning,Mrs Chika,Tuesday,PMS,16522,₦650,"₦10,739,300",March,3,1,,
18/03/2025,Iwaya,Lubricant,Morning,Mrs Chika,Tuesday,Lubricant,565,"₦2,000","₦1,130,000",March,3,1,,
18/03/2025,Iwaya,Lubricant,Morning,Mrs Chika,Tuesday,Diesel,13500,₦820,"₦11,070,000",March,3,1,,
18/03/2025,Iwaya,Lubricant,Morning,Mrs Chika,Tuesday,LPG (kg),2653,₦850,"₦2,255,050",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,AGO,9021,₦750,"₦6,765,750",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,PMS,11595,₦650,"₦7,536,750",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,Lubricant,1143,"₦2,000","₦2,286,000",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,Diesel,8540,₦820,"₦7,002,800",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,LPG (kg),1505,₦850,"₦1,279,250",March,3,1,,
20/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Thursday,AGO,11133,₦750,"₦8,349,750",March,3,1,,
20/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Thursday,PMS,29949,₦650,"₦19,466,850",March,3,1,,
20/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Thursday,Lubricant,1483,"₦2,000","₦2,966,000",March,3,1,,
20/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Thursday,Diesel,13454,₦820,"₦11,032,280",March,3,1,,
20/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Thursday,LPG (kg),1414,₦850,"₦1,201,900",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Night,Miss Ada,Friday,AGO,7758,₦750,"₦5,818,500",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Night,Miss Ada,Friday,PMS,28148,₦650,"₦18,296,200",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Night,Miss Ada,Friday,Lubricant,1498,"₦2,000","₦2,996,000",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Night,Miss Ada,Friday,Diesel,9233,₦820,"₦7,571,060",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Night,Miss Ada,Friday,LPG (kg),1399,₦850,"₦1,189,150",March,3,1,,
22/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Saturday,AGO,12817,₦750,"₦9,612,750",March,3,1,,
22/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Saturday,PMS,28243,₦650,"₦18,357,950",March,3,1,,
22/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Saturday,Lubricant,683,"₦2,000","₦1,366,000",March,3,1,,
22/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Saturday,Diesel,10603,₦820,"₦8,694,460",March,3,1,,
22/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Saturday,LPG (kg),2316,₦850,"₦1,968,600",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Sunday,AGO,9131,₦750,"₦6,848,250",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Sunday,PMS,20808,₦650,"₦13,525,200",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Sunday,Lubricant,960,"₦2,000","₦1,920,000",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Sunday,Diesel,15042,₦820,"₦12,334,440",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Sunday,LPG (kg),2905,₦850,"₦2,469,250",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Night,Mr John,Monday,AGO,9095,₦750,"₦6,821,250",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Night,Mr John,Monday,PMS,14240,₦650,"₦9,256,000",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Night,Mr John,Monday,Lubricant,723,"₦2,000","₦1,446,000",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Night,Mr John,Monday,Diesel,14319,₦820,"₦11,741,580",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Night,Mr John,Monday,LPG (kg),2413,₦850,"₦2,051,050",March,3,1,,
25/03/2025,Maryland,Lubricant,Morning,Mr John,Tuesday,AGO,8003,₦750,"₦6,002,250",March,3,1,,
25/03/2025,Maryland,Lubricant,Morning,Mr John,Tuesday,PMS,13237,₦650,"₦8,604,050",March,3,1,,
25/03/2025,Maryland,Lubricant,Morning,Mr John,Tuesday,Lubricant,574,"₦2,000","₦1,148,000",March,3,1,,
25/03/2025,Maryland,Lubricant,Morning,Mr John,Tuesday,Diesel,11598,₦820,"₦9,510,360",March,3,1,,
25/03/2025,Maryland,Lubricant,Morning,Mr John,Tuesday,LPG (kg),1016,₦850,"₦863,600",March,3,1,,
26/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Wednesday,AGO,8732,₦750,"₦6,549,000",March,3,1,,
26/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Wednesday,PMS,10048,₦650,"₦6,531,200",March,3,1,,
26/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Wednesday,Lubricant,785,"₦2,000","₦1,570,000",March,3,1,,
26/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Wednesday,Diesel,10911,₦820,"₦8,947,020",March,3,1,,
26/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Wednesday,LPG (kg),2249,₦850,"₦1,911,650",March,3,1,,
27/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Thursday,AGO,12689,₦750,"₦9,516,750",March,3,1,,
27/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Thursday,PMS,15456,₦650,"₦10,046,400",March,3,1,,
27/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Thursday,Lubricant,1159,"₦2,000","₦2,318,000",March,3,1,,
27/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Thursday,Diesel,18004,₦820,"₦14,763,280",March,3,1,,
27/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Thursday,LPG (kg),2449,₦850,"₦2,081,650",March,3,1,,
28/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Friday,AGO,13767,₦750,"₦10,325,250",March,3,1,,
28/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Friday,PMS,28986,₦650,"₦18,840,900",March,3,1,,
28/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Friday,Lubricant,568,"₦2,000","₦1,136,000",March,3,1,,
28/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Friday,Diesel,15394,₦820,"₦12,623,080",March,3,1,,
28/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Friday,LPG (kg),2657,₦850,"₦2,258,450",March,3,1,,
29/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Saturday,AGO,6388,₦750,"₦4,791,000",March,3,1,,
29/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Saturday,PMS,16640,₦650,"₦10,816,000",March,3,1,,
29/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Saturday,Lubricant,572,"₦2,000","₦1,144,000",March,3,1,,
29/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Saturday,Diesel,11701,₦820,"₦9,594,820",March,3,1,,
29/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Saturday,LPG (kg),2444,₦850,"₦2,077,400",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Sunday,AGO,14426,₦750,"₦10,819,500",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Sunday,PMS,25636,₦650,"₦16,663,400",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Sunday,Lubricant,663,"₦2,000","₦1,326,000",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Sunday,Diesel,14756,₦820,"₦12,099,920",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Sunday,LPG (kg),1577,₦850,"₦1,340,450",March,3,1,,
31/03/2025,Maryland,Cooking Gas,Night,Mr Tunde,Monday,AGO,14647,₦750,"₦10,985,250",March,3,1,,
31/03/2025,Maryland,Cooking Gas,Night,Mr Tunde,Monday,PMS,11983,₦650,"₦7,788,950",March,3,1,,
31/03/2025,Maryland,Cooking Gas,Night,Mr Tunde,Monday,Lubricant,746,"₦2,000","₦1,492,000",March,3,1,,
31/03/2025,Maryland,Cooking Gas,Night,Mr Tunde,Monday,Diesel,13415,₦820,"₦11,000,300",March,3,1,,
31/03/2025,Maryland,Cooking Gas,Night,Mr Tunde,Monday,LPG (kg),1104,₦850,"₦938,400",March,3,1,,
01/01/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,AGO,7331,₦750,"₦5,498,250",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,PMS,12945,₦650,"₦8,414,250",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Lubricant,1348,"₦2,000","₦2,696,000",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Diesel,18400,₦820,"₦15,088,000",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,LPG (kg),1928,₦850,"₦1,638,800",January,1,1,,
02/01/2025,Iwaya,Lubricant,Morning,Mr John,Thursday,AGO,12924,₦750,"₦9,693,000",January,1,1,,
02/01/2025,Iwaya,Lubricant,Morning,Mr John,Thursday,PMS,11273,₦650,"₦7,327,450",January,1,1,,
02/01/2025,Iwaya,Lubricant,Morning,Mr John,Thursday,Lubricant,753,"₦2,000","₦1,506,000",January,1,1,,
02/01/2025,Iwaya,Lubricant,Morning,Mr John,Thursday,Diesel,16233,₦820,"₦13,311,060",January,1,1,,
02/01/2025,Iwaya,Lubricant,Morning,Mr John,Thursday,LPG (kg),1595,₦850,"₦1,355,750",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Friday,AGO,9498,₦750,"₦7,123,500",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Friday,PMS,10193,₦650,"₦6,625,450",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Friday,Lubricant,1088,"₦2,000","₦2,176,000",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Friday,Diesel,12913,₦820,"₦10,588,660",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Friday,LPG (kg),2579,₦850,"₦2,192,150",January,1,1,,
04/01/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,AGO,14276,₦750,"₦10,707,000",January,1,1,,
04/01/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,PMS,24858,₦650,"₦16,157,700",January,1,1,,
04/01/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,Lubricant,710,"₦2,000","₦1,420,000",January,1,1,,
04/01/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,Diesel,14940,₦820,"₦12,250,800",January,1,1,,
04/01/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,LPG (kg),1037,₦850,"₦881,450",January,1,1,,
05/01/2025,Iwaya,Cooking Gas,Morning,Mr John,Sunday,AGO,6965,₦750,"₦5,223,750",January,1,1,,
05/01/2025,Iwaya,Cooking Gas,Morning,Mr John,Sunday,PMS,28880,₦650,"₦18,772,000",January,1,1,,
05/01/2025,Iwaya,Cooking Gas,Morning,Mr John,Sunday,Lubricant,904,"₦2,000","₦1,808,000",January,1,1,,
05/01/2025,Iwaya,Cooking Gas,Morning,Mr John,Sunday,Diesel,11850,₦820,"₦9,717,000",January,1,1,,
05/01/2025,Iwaya,Cooking Gas,Morning,Mr John,Sunday,LPG (kg),2301,₦850,"₦1,955,850",January,1,1,,
06/01/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,AGO,13990,₦750,"₦10,492,500",January,1,1,,
06/01/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,PMS,10899,₦650,"₦7,084,350",January,1,1,,
06/01/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,Lubricant,1374,"₦2,000","₦2,748,000",January,1,1,,
06/01/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,Diesel,8075,₦820,"₦6,621,500",January,1,1,,
06/01/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,LPG (kg),1616,₦850,"₦1,373,600",January,1,1,,
07/01/2025,Idimu,Automotive Fuel,Night,Mr John,Tuesday,AGO,12823,₦750,"₦9,617,250",January,1,1,,
07/01/2025,Idimu,Automotive Fuel,Night,Mr John,Tuesday,PMS,16987,₦650,"₦11,041,550",January,1,1,,
07/01/2025,Idimu,Automotive Fuel,Night,Mr John,Tuesday,Lubricant,761,"₦2,000","₦1,522,000",January,1,1,,
07/01/2025,Idimu,Automotive Fuel,Night,Mr John,Tuesday,Diesel,18269,₦820,"₦14,980,580",January,1,1,,
07/01/2025,Idimu,Automotive Fuel,Night,Mr John,Tuesday,LPG (kg),1620,₦850,"₦1,377,000",January,1,1,,
08/01/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Wednesday,AGO,14832,₦750,"₦11,124,000",January,1,1,,
08/01/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Wednesday,PMS,13626,₦650,"₦8,856,900",January,1,1,,
08/01/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Wednesday,Lubricant,1292,"₦2,000","₦2,584,000",January,1,1,,
08/01/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Wednesday,Diesel,18103,₦820,"₦14,844,460",January,1,1,,
08/01/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Wednesday,LPG (kg),1537,₦850,"₦1,306,450",January,1,1,,
09/01/2025,Maryland,Automotive Fuel,Morning,Mr John,Thursday,AGO,12139,₦750,"₦9,104,250",January,1,1,,
09/01/2025,Maryland,Automotive Fuel,Morning,Mr John,Thursday,PMS,17445,₦650,"₦11,339,250",January,1,1,,
09/01/2025,Maryland,Automotive Fuel,Morning,Mr John,Thursday,Lubricant,1116,"₦2,000","₦2,232,000",January,1,1,,
09/01/2025,Maryland,Automotive Fuel,Morning,Mr John,Thursday,Diesel,8042,₦820,"₦6,594,440",January,1,1,,
09/01/2025,Maryland,Automotive Fuel,Morning,Mr John,Thursday,LPG (kg),1343,₦850,"₦1,141,550",January,1,1,,
10/01/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Friday,AGO,9186,₦750,"₦6,889,500",January,1,1,,
10/01/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Friday,PMS,21061,₦650,"₦13,689,650",January,1,1,,
10/01/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Friday,Lubricant,694,"₦2,000","₦1,388,000",January,1,1,,
10/01/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Friday,Diesel,18008,₦820,"₦14,766,560",January,1,1,,
10/01/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Friday,LPG (kg),2089,₦850,"₦1,775,650",January,1,1,,
11/01/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,AGO,10195,₦750,"₦7,646,250",January,1,1,,
11/01/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,PMS,16404,₦650,"₦10,662,600",January,1,1,,
11/01/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,Lubricant,1408,"₦2,000","₦2,816,000",January,1,1,,
11/01/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,Diesel,10962,₦820,"₦8,988,840",January,1,1,,
11/01/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,LPG (kg),2239,₦850,"₦1,903,150",January,1,1,,
12/01/2025,Maryland,Lubricant,Afternoon,Mr Tunde,Sunday,AGO,5624,₦750,"₦4,218,000",January,1,1,,
12/01/2025,Maryland,Lubricant,Afternoon,Mr Tunde,Sunday,PMS,13663,₦650,"₦8,880,950",January,1,1,,
12/01/2025,Maryland,Lubricant,Afternoon,Mr Tunde,Sunday,Lubricant,993,"₦2,000","₦1,986,000",January,1,1,,
12/01/2025,Maryland,Lubricant,Afternoon,Mr Tunde,Sunday,Diesel,10418,₦820,"₦8,542,760",January,1,1,,
12/01/2025,Maryland,Lubricant,Afternoon,Mr Tunde,Sunday,LPG (kg),2723,₦850,"₦2,314,550",January,1,1,,
13/01/2025,Idimu,Lubricant,Morning,Mr Tunde,Monday,AGO,7023,₦750,"₦5,267,250",January,1,1,,
13/01/2025,Idimu,Lubricant,Morning,Mr Tunde,Monday,PMS,25693,₦650,"₦16,700,450",January,1,1,,
13/01/2025,Idimu,Lubricant,Morning,Mr Tunde,Monday,Lubricant,1464,"₦2,000","₦2,928,000",January,1,1,,
13/01/2025,Idimu,Lubricant,Morning,Mr Tunde,Monday,Diesel,15063,₦820,"₦12,351,660",January,1,1,,
13/01/2025,Idimu,Lubricant,Morning,Mr Tunde,Monday,LPG (kg),1249,₦850,"₦1,061,650",January,1,1,,
14/01/2025,Iwaya,Lubricant,Night,Mr Tunde,Tuesday,AGO,12520,₦750,"₦9,390,000",January,1,1,,
14/01/2025,Iwaya,Lubricant,Night,Mr Tunde,Tuesday,PMS,29676,₦650,"₦19,289,400",January,1,1,,
14/01/2025,Iwaya,Lubricant,Night,Mr Tunde,Tuesday,Lubricant,1026,"₦2,000","₦2,052,000",January,1,1,,
14/01/2025,Iwaya,Lubricant,Night,Mr Tunde,Tuesday,Diesel,18591,₦820,"₦15,244,620",January,1,1,,
14/01/2025,Iwaya,Lubricant,Night,Mr Tunde,Tuesday,LPG (kg),2209,₦850,"₦1,877,650",January,1,1,,
15/01/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,AGO,14484,₦750,"₦10,863,000",January,1,1,,
15/01/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,PMS,13325,₦650,"₦8,661,250",January,1,1,,
15/01/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,Lubricant,1177,"₦2,000","₦2,354,000",January,1,1,,
15/01/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,Diesel,8181,₦820,"₦6,708,420",January,1,1,,
15/01/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,LPG (kg),2215,₦850,"₦1,882,750",January,1,1,,
16/01/2025,Idimu,Cooking Gas,Morning,Miss Ada,Thursday,AGO,7031,₦750,"₦5,273,250",January,1,1,,
16/01/2025,Idimu,Cooking Gas,Morning,Miss Ada,Thursday,PMS,13066,₦650,"₦8,492,900",January,1,1,,
16/01/2025,Idimu,Cooking Gas,Morning,Miss Ada,Thursday,Lubricant,1191,"₦2,000","₦2,382,000",January,1,1,,
16/01/2025,Idimu,Cooking Gas,Morning,Miss Ada,Thursday,Diesel,14085,₦820,"₦11,549,700",January,1,1,,
16/01/2025,Idimu,Cooking Gas,Morning,Miss Ada,Thursday,LPG (kg),2474,₦850,"₦2,102,900",January,1,1,,
17/01/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,AGO,10547,₦750,"₦7,910,250",January,1,1,,
17/01/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,PMS,13451,₦650,"₦8,743,150",January,1,1,,
17/01/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,Lubricant,1221,"₦2,000","₦2,442,000",January,1,1,,
17/01/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,Diesel,13160,₦820,"₦10,791,200",January,1,1,,
17/01/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,LPG (kg),2182,₦850,"₦1,854,700",January,1,1,,
18/01/2025,Maryland,Lubricant,Morning,Mrs Chika,Saturday,AGO,5287,₦750,"₦3,965,250",January,1,1,,
18/01/2025,Maryland,Lubricant,Morning,Mrs Chika,Saturday,PMS,17914,₦650,"₦11,644,100",January,1,1,,
18/01/2025,Maryland,Lubricant,Morning,Mrs Chika,Saturday,Lubricant,924,"₦2,000","₦1,848,000",January,1,1,,
18/01/2025,Maryland,Lubricant,Morning,Mrs Chika,Saturday,Diesel,10191,₦820,"₦8,356,620",January,1,1,,
18/01/2025,Maryland,Lubricant,Morning,Mrs Chika,Saturday,LPG (kg),2396,₦850,"₦2,036,600",January,1,1,,
19/01/2025,Idimu,Automotive Fuel,Afternoon,Mr Tunde,Sunday,AGO,10335,₦750,"₦7,751,250",January,1,1,,
19/01/2025,Idimu,Automotive Fuel,Afternoon,Mr Tunde,Sunday,PMS,11968,₦650,"₦7,779,200",January,1,1,,
19/01/2025,Idimu,Automotive Fuel,Afternoon,Mr Tunde,Sunday,Lubricant,592,"₦2,000","₦1,184,000",January,1,1,,
19/01/2025,Idimu,Automotive Fuel,Afternoon,Mr Tunde,Sunday,Diesel,12217,₦820,"₦10,017,940",January,1,1,,
19/01/2025,Idimu,Automotive Fuel,Afternoon,Mr Tunde,Sunday,LPG (kg),2914,₦850,"₦2,476,900",January,1,1,,
20/01/2025,Iwaya,Lubricant,Afternoon,Mrs Chika,Monday,AGO,13589,₦750,"₦10,191,750",January,1,1,,
20/01/2025,Iwaya,Lubricant,Afternoon,Mrs Chika,Monday,PMS,29111,₦650,"₦18,922,150",January,1,1,,
20/01/2025,Iwaya,Lubricant,Afternoon,Mrs Chika,Monday,Lubricant,744,"₦2,000","₦1,488,000",January,1,1,,
20/01/2025,Iwaya,Lubricant,Afternoon,Mrs Chika,Monday,Diesel,18581,₦820,"₦15,236,420",January,1,1,,
20/01/2025,Iwaya,Lubricant,Afternoon,Mrs Chika,Monday,LPG (kg),1029,₦850,"₦874,650",January,1,1,,
21/01/2025,Maryland,Lubricant,Morning,Miss Ada,Tuesday,AGO,8399,₦750,"₦6,299,250",January,1,1,,
21/01/2025,Maryland,Lubricant,Morning,Miss Ada,Tuesday,PMS,20257,₦650,"₦13,167,050",January,1,1,,
21/01/2025,Maryland,Lubricant,Morning,Miss Ada,Tuesday,Lubricant,1217,"₦2,000","₦2,434,000",January,1,1,,
21/01/2025,Maryland,Lubricant,Morning,Miss Ada,Tuesday,Diesel,8000,₦820,"₦6,560,000",January,1,1,,
21/01/2025,Maryland,Lubricant,Morning,Miss Ada,Tuesday,LPG (kg),1009,₦850,"₦857,650",January,1,1,,
22/01/2025,Idimu,Lubricant,Night,Mr Tunde,Wednesday,AGO,12596,₦750,"₦9,447,000",January,1,1,,
22/01/2025,Idimu,Lubricant,Night,Mr Tunde,Wednesday,PMS,12021,₦650,"₦7,813,650",January,1,1,,
22/01/2025,Idimu,Lubricant,Night,Mr Tunde,Wednesday,Lubricant,707,"₦2,000","₦1,414,000",January,1,1,,
22/01/2025,Idimu,Lubricant,Night,Mr Tunde,Wednesday,Diesel,10686,₦820,"₦8,762,520",January,1,1,,
22/01/2025,Idimu,Lubricant,Night,Mr Tunde,Wednesday,LPG (kg),1388,₦850,"₦1,179,800",January,1,1,,
23/01/2025,Iwaya,Automotive Fuel,Night,Mr Tunde,Thursday,AGO,6470,₦750,"₦4,852,500",January,1,1,,
23/01/2025,Iwaya,Automotive Fuel,Night,Mr Tunde,Thursday,PMS,12639,₦650,"₦8,215,350",January,1,1,,
23/01/2025,Iwaya,Automotive Fuel,Night,Mr Tunde,Thursday,Lubricant,1165,"₦2,000","₦2,330,000",January,1,1,,
23/01/2025,Iwaya,Automotive Fuel,Night,Mr Tunde,Thursday,Diesel,19086,₦820,"₦15,650,520",January,1,1,,
23/01/2025,Iwaya,Automotive Fuel,Night,Mr Tunde,Thursday,LPG (kg),1745,₦850,"₦1,483,250",January,1,1,,
24/01/2025,Maryland,Lubricant,Morning,Mr Tunde,Friday,AGO,6821,₦750,"₦5,115,750",January,1,1,,
24/01/2025,Maryland,Lubricant,Morning,Mr Tunde,Friday,PMS,27534,₦650,"₦17,897,100",January,1,1,,
24/01/2025,Maryland,Lubricant,Morning,Mr Tunde,Friday,Lubricant,1244,"₦2,000","₦2,488,000",January,1,1,,
24/01/2025,Maryland,Lubricant,Morning,Mr Tunde,Friday,Diesel,13117,₦820,"₦10,755,940",January,1,1,,
24/01/2025,Maryland,Lubricant,Morning,Mr Tunde,Friday,LPG (kg),1540,₦850,"₦1,309,000",January,1,1,,
25/01/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,AGO,14699,₦750,"₦11,024,250",January,1,1,,
25/01/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,PMS,28414,₦650,"₦18,469,100",January,1,1,,
25/01/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,Lubricant,950,"₦2,000","₦1,900,000",January,1,1,,
25/01/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,Diesel,15562,₦820,"₦12,760,840",January,1,1,,
25/01/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,LPG (kg),2425,₦850,"₦2,061,250",January,1,1,,
26/01/2025,Iwaya,Lubricant,Morning,Mr John,Sunday,AGO,13977,₦750,"₦10,482,750",January,1,1,,
26/01/2025,Iwaya,Lubricant,Morning,Mr John,Sunday,PMS,10709,₦650,"₦6,960,850",January,1,1,,
26/01/2025,Iwaya,Lubricant,Morning,Mr John,Sunday,Lubricant,716,"₦2,000","₦1,432,000",January,1,1,,
26/01/2025,Iwaya,Lubricant,Morning,Mr John,Sunday,Diesel,13350,₦820,"₦10,947,000",January,1,1,,
26/01/2025,Iwaya,Lubricant,Morning,Mr John,Sunday,LPG (kg),1766,₦850,"₦1,501,100",January,1,1,,
27/01/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,AGO,11783,₦750,"₦8,837,250",January,1,1,,
